---,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
BarrelofEmberCrystals,"All","0","0","False","False","AddFortPropByName","BarrelofEmberCrystals","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Brazier,"All","0","0","False","False","AddFortPropByName","Brazier","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Foliage_Hyvid_01,"All","0","0","False","False","AddFortPropByName","Foliage_Hyvid_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_dome_03,"All","0","0","False","False","AddFortPropByName","Gcave_dome_03","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_entrance_01,"All","0","0","False","False","AddFortPropByName","Gcave_entrance_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_gourd_01,"All","0","0","False","False","AddFortPropByName","Gcave_gourd_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_mushrooms_02,"All","0","0","False","False","AddFortPropByName","Gcave_mushrooms_02","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_shack_01,"All","0","0","False","False","AddFortPropByName","Gcave_shack_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Adventurer_Magic_B,"Pick","0","0","False","False","AddFortPropByName","Gcave_skeleton_01","4","AddFortPropByName","Gcave_spikepost_01","2","AddFortPropByName","Gcave_stalagmitesgroup_01","2","AddFortPropByName","GCaveRocksPattern_01","2","AddFortPropByName","GoblinRiderStatue_Stone","2","AddFortPropByName","GoblinRiverHut_02","2","AddFortPropByName","GoblinStatue_Stone","2","AddFortPropByName","ITU_Bed_01","2","AddFortPropByName","Mushrooms_GobInfCave_02","4","AddFortPropByName","Tree_Burned_Gob_01","2","AddFortPropByName","WantedSign_01","2","None","",""
Gcave_skeleton_01,"All","0","0","False","False","AddFortPropByName","Gcave_skeleton_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_spikepost_01,"All","0","0","False","False","AddFortPropByName","Gcave_spikepost_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_stalagmitesgroup_01,"All","0","0","False","False","AddFortPropByName","Gcave_stalagmitesgroup_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GCaveRocksPattern_01,"All","0","0","False","False","AddFortPropByName","GCaveRocksPattern_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoblinRiderStatue_Stone,"All","0","0","False","False","AddFortPropByName","GoblinRiderStatue_Stone","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoblinRiverHut_02,"All","0","0","False","False","AddFortPropByName","GoblinRiverHut_02","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoblinStatue_Stone,"All","0","0","False","False","AddFortPropByName","GoblinStatue_Stone","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
ITU_Bed_01,"All","0","0","False","False","AddFortPropByName","ITU_Bed_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Mushrooms_GobInfCave_02,"All","0","0","False","False","AddFortPropByName","Mushrooms_GobInfCave_02","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Tree_Burned_Gob_01,"All","0","0","False","False","AddFortPropByName","Tree_Burned_Gob_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
WantedSign_01,"All","0","0","False","False","AddFortPropByName","WantedSign_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
RandomDeco_AdventurerRare,"All","0","0","False","False","GameplayTagAll","Fort.Prop.Deco.AdventurerContract;ItemQuality.Rare","1","AddFortPropByFilter","Fort.Prop.Deco.Bundle_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GiveFortProp_Deco_CraftsmanContract,"Pick_Curve","0","0","True","False","GoToFortPropSpawnRow","RandomDeco_CraftsmanNormal","0","GoToFortPropSpawnRow","RandomDeco_CraftsmanMagic","0","GoToFortPropSpawnRow","RandomDeco_CraftsmanRare","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Normal;Magic;Rare","",""
RandomDeco_CraftsmanNormal,"Pick","0","0","False","False","GoToFortPropSpawnRow","Craftsman_Normal_A","1857","GoToFortPropSpawnRow","Craftsman_Normal_B","2166","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Craftsman_Normal_A,"Pick","0","0","False","False","GoToFortPropSpawnRow","Banner_Battlefield_01","1","GoToFortPropSpawnRow","BrickPile_Fort_c","1","GoToFortPropSpawnRow","CarouselPavilion","1","GoToFortPropSpawnRow","Fence_Gob_bf_04","1","GoToFortPropSpawnRow","Fence_Palisade_Tall","1","GoToFortPropSpawnRow","Flooring_Stones_Cemetery_01","1","GoToFortPropSpawnRow","Flooring_Stones_Gobcave_Smallrocks_04","1","None","","0","None","","0","None","","0","None","","0","None","",""
Banner_Battlefield_01,"All","0","0","False","False","AddFortPropByName","Banner_Battlefield_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
BrickPile_Fort_c,"All","0","0","False","False","AddFortPropByName","BrickPile_Fort_c","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
CarouselPavilion,"All","0","0","False","False","AddFortPropByName","CarouselPavilion","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fence_Gob_bf_04,"All","0","0","False","False","AddFortPropByName","Fence_Gob_bf_04","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fence_Palisade_Tall,"All","0","0","False","False","AddFortPropByName","Fence_Palisade_Tall","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Flooring_Stones_Cemetery_01,"All","0","0","False","False","AddFortPropByName","Flooring_Stones_Cemetery_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Flooring_Stones_Gobcave_Smallrocks_04,"All","0","0","False","False","AddFortPropByName","Flooring_Stones_Gobcave_Smallrocks_04","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Craftsman_Normal_B,"Pick","0","0","False","False","GoToFortPropSpawnRow","Foliage_Goblin_02","1","GoToFortPropSpawnRow","Gcave_fin_01","1","GoToFortPropSpawnRow","Gcave_mushrooms_01","1","GoToFortPropSpawnRow","GCaveRocks_03","1","GoToFortPropSpawnRow","SackGroupSmall","1","GoToFortPropSpawnRow","StraightFence","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Foliage_Goblin_02,"All","0","0","False","False","AddFortPropByName","Foliage_Goblin_02","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_fin_01,"All","0","0","False","False","AddFortPropByName","Gcave_fin_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_mushrooms_01,"All","0","0","False","False","AddFortPropByName","Gcave_mushrooms_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GCaveRocks_03,"All","0","0","False","False","AddFortPropByName","GCaveRocks_03","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
SackGroupSmall,"All","0","0","False","False","AddFortPropByName","SackGroupSmall","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
StraightFence,"All","0","0","False","False","AddFortPropByName","StraightFence","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
RandomDeco_CraftsmanMagic,"Pick","0","0","False","False","GoToFortPropSpawnRow","Craftsman_Magic_A","1","GoToFortPropSpawnRow","Craftsman_Magic_B","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Craftsman_Magic_A,"Pick","0","0","False","False","GoToFortPropSpawnRow","Column_GoblinGate_01","1","GoToFortPropSpawnRow","Fence_IO_Ruinswall_04","1","GoToFortPropSpawnRow","Gcave_dome_02","1","GoToFortPropSpawnRow","Gcave_entrance_03","1","GoToFortPropSpawnRow","Gcave_mushrooms_04","1","GoToFortPropSpawnRow","Gcave_stalagmite_01","1","GoToFortPropSpawnRow","Gcave_totemcolumn_01","1","GoToFortPropSpawnRow","GoblinMinerStatue_Stone","1","GoToFortPropSpawnRow","GoblinPedestal_01","1","None","","0","None","","0","None","",""
Column_GoblinGate_01,"All","0","0","False","False","AddFortPropByName","Column_GoblinGate_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fence_IO_Ruinswall_04,"All","0","0","False","False","AddFortPropByName","Fence_IO_Ruinswall_04","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_dome_02,"All","0","0","False","False","AddFortPropByName","Gcave_dome_02","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_entrance_03,"All","0","0","False","False","AddFortPropByName","Gcave_entrance_03","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_mushrooms_04,"All","0","0","False","False","AddFortPropByName","Gcave_mushrooms_04","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_stalagmite_01,"All","0","0","False","False","AddFortPropByName","Gcave_stalagmite_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_totemcolumn_01,"All","0","0","False","False","AddFortPropByName","Gcave_totemcolumn_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoblinMinerStatue_Stone,"All","0","0","False","False","AddFortPropByName","GoblinMinerStatue_Stone","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoblinPedestal_01,"All","0","0","False","False","AddFortPropByName","GoblinPedestal_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Craftsman_Magic_B,"Pick","0","0","False","False","GoToFortPropSpawnRow","Gobrr_woodjunk_01","1","GoToFortPropSpawnRow","ITU_Rug_01","1","GoToFortPropSpawnRow","Mushrooms_Hyvid_01","1","GoToFortPropSpawnRow","Netherstones_02","1","GoToFortPropSpawnRow","Table_Wood_Plain_01","1","GoToFortPropSpawnRow","Tree_Burned_Stump_Gob_01","1","GoToFortPropSpawnRow","Tree_Goblin_01","1","GoToFortPropSpawnRow","Wall_WoodWindowMoss_01","1","GoToFortPropSpawnRow","Well_01","1","None","","0","None","","0","None","",""
Gobrr_woodjunk_01,"All","0","0","False","False","AddFortPropByName","Gobrr_woodjunk_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
ITU_Rug_01,"All","0","0","False","False","AddFortPropByName","ITU_Rug_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Mushrooms_Hyvid_01,"All","0","0","False","False","AddFortPropByName","Mushrooms_Hyvid_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Netherstones_02,"All","0","0","False","False","AddFortPropByName","Netherstones_02","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Table_Wood_Plain_01,"All","0","0","False","False","AddFortPropByName","Table_Wood_Plain_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Tree_Burned_Stump_Gob_01,"All","0","0","False","False","AddFortPropByName","Tree_Burned_Stump_Gob_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Tree_Goblin_01,"All","0","0","False","False","AddFortPropByName","Tree_Goblin_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Wall_WoodWindowMoss_01,"All","0","0","False","False","AddFortPropByName","Wall_WoodWindowMoss_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Well_01,"All","0","0","False","False","AddFortPropByName","Well_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
RandomDeco_CraftsmanRare,"All","0","0","False","False","GameplayTagAll","Fort.Prop.Deco.CraftsmanContract;ItemQuality.Rare","1","AddFortPropByFilter","Fort.Prop.Deco.Bundle_1","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GiveFortProp_Deco_HomesteaderContract,"Pick_Curve","0","0","True","False","GoToFortPropSpawnRow","RandomDeco_HomesteaderNormal","0","GoToFortPropSpawnRow","RandomDeco_HomesteaderMagic","0","GoToFortPropSpawnRow","RandomDeco_HomesteaderRare","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","Normal;Magic;Rare","",""
RandomDeco_HomesteaderNormal,"Pick","0","0","False","False","GoToFortPropSpawnRow","Homesteader_Normal_A","1857","GoToFortPropSpawnRow","Homesteader_Normal_B","2166","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Homesteader_Normal_A,"Pick","0","0","False","False","GoToFortPropSpawnRow","Barrel","1","GoToFortPropSpawnRow","BarrelGroup","1","GoToFortPropSpawnRow","CrateGroup","1","GoToFortPropSpawnRow","Fence_Gob_bf_03","1","GoToFortPropSpawnRow","Flooring_Stones_Gobcave_Smallrocks_06","1","GoToFortPropSpawnRow","Foliage_Goblin_03","1","GoToFortPropSpawnRow","Gcave_bonewall_01","1","None","","0","None","","0","None","","0","None","","0","None","",""
Barrel,"All","0","0","False","False","AddFortPropByName","Barrel","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
BarrelGroup,"All","0","0","False","False","AddFortPropByName","BarrelGroup","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
CrateGroup,"All","0","0","False","False","AddFortPropByName","CrateGroup","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Fence_Gob_bf_03,"All","0","0","False","False","AddFortPropByName","Fence_Gob_bf_03","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Flooring_Stones_Gobcave_Smallrocks_06,"All","0","0","False","False","AddFortPropByName","Flooring_Stones_Gobcave_Smallrocks_06","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Foliage_Goblin_03,"All","0","0","False","False","AddFortPropByName","Foliage_Goblin_03","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_bonewall_01,"All","0","0","False","False","AddFortPropByName","Gcave_bonewall_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Homesteader_Normal_B,"Pick","0","0","False","False","GoToFortPropSpawnRow","Gcave_fin_03","1","GoToFortPropSpawnRow","GCaveRocks_01","1","GoToFortPropSpawnRow","GCaveRocksChunk_01","1","GoToFortPropSpawnRow","Rug_ImperialOutpost_01","1","GoToFortPropSpawnRow","Rug_MainMenu_01","1","GoToFortPropSpawnRow","Tent_Gob_01","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Gcave_fin_03,"All","0","0","False","False","AddFortPropByName","Gcave_fin_03","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GCaveRocks_01,"All","0","0","False","False","AddFortPropByName","GCaveRocks_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GCaveRocksChunk_01,"All","0","0","False","False","AddFortPropByName","GCaveRocksChunk_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Rug_ImperialOutpost_01,"All","0","0","False","False","AddFortPropByName","Rug_ImperialOutpost_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Rug_MainMenu_01,"All","0","0","False","False","AddFortPropByName","Rug_MainMenu_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Tent_Gob_01,"All","0","0","False","False","AddFortPropByName","Tent_Gob_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
RandomDeco_HomesteaderMagic,"Pick","0","0","False","False","GoToFortPropSpawnRow","Homesteader_Magic_A","1","GoToFortPropSpawnRow","Homesteader_Magic_B","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Homesteader_Magic_A,"Pick","0","0","False","False","GoToFortPropSpawnRow","Bench_Wood_Bare_01","1","GoToFortPropSpawnRow","Column_WoodMoss_01","1","GoToFortPropSpawnRow","EmberCrystals_03","1","GoToFortPropSpawnRow","GoblinCutOut","1","GoToFortPropSpawnRow","GoblinRiverHut_03","1","GoToFortPropSpawnRow","ITU_Arch_Wood_01","1","GoToFortPropSpawnRow","ITU_Column_Wood_01","1","GoToFortPropSpawnRow","ITU_Table_01","1","None","","0","None","","0","None","","0","None","",""
Bench_Wood_Bare_01,"All","0","0","False","False","AddFortPropByName","Bench_Wood_Bare_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Column_WoodMoss_01,"All","0","0","False","False","AddFortPropByName","Column_WoodMoss_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
EmberCrystals_03,"All","0","0","False","False","AddFortPropByName","EmberCrystals_03","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoblinCutOut,"All","0","0","False","False","AddFortPropByName","GoblinCutOut","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
GoblinRiverHut_03,"All","0","0","False","False","AddFortPropByName","GoblinRiverHut_03","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
ITU_Arch_Wood_01,"All","0","0","False","False","AddFortPropByName","ITU_Arch_Wood_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
ITU_Column_Wood_01,"All","0","0","False","False","AddFortPropByName","ITU_Column_Wood_01","4","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
ITU_Table_01,"All","0","0","False","False","AddFortPropByName","ITU_Table_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Homesteader_Magic_B,"Pick","0","0","False","False","GoToFortPropSpawnRow","Lamp_Street_01","1","GoToFortPropSpawnRow","Pillar_Cemetery","1","GoToFortPropSpawnRow","Rug_BearskinBrown_01","1","GoToFortPropSpawnRow","Stool_Wood_Bare_01","1","GoToFortPropSpawnRow","Tree_Burned_Gob_03","1","GoToFortPropSpawnRow","Tree_Goblin_02","1","GoToFortPropSpawnRow","Tree_Stump_ImperialOutpost_01","1","GoToFortPropSpawnRow","WaterPump_01","1","None","","0","None","","0","None","","0","None","",""
Lamp_Street_01,"All","0","0","False","False","AddFortPropByName","Lamp_Street_01","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
