---,RowType,NoPickWeight,MinLevel,bErrorIfOutputIsEmpty,bRetryIfPickIsEmpty,EntryType1,Entry1,WeightOrCount1,EntryType2,Entry2,WeightOrCount2,EntryType3,Entry3,WeightOrCount3,EntryType4,Entry4,WeightOrCount4,EntryType5,Entry5,WeightOrCount5,EntryType6,Entry6,WeightOrCount6,EntryType7,Entry7,WeightOrCount7,EntryType8,Entry8,WeightOrCount8,EntryType9,Entry9,WeightOrCount9,EntryType10,Entry10,WeightOrCount10,EntryType11,Entry11,WeightOrCount11,DataCurves,Entries,Notes
Armor_Legendary_Global,"All","0","0","False","False","AddAreaTagsToAny","1","1","GotoAffixSpawnRow","Armor_Legendary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Armor_Legendary_Set_Global,"All","0","0","False","False","AddAreaTagsToAny","1","1","GotoAffixSpawnRow","Armor_Legendary_Set","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Legendary_Set,"All","0","0","False","False","GotoAffixSpawnRow","Armor_Legendary","1","GotoAffixSpawnRow","Armor_Legendary_SetBonus","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Legendary_SetBonus,"All","0","0","False","False","AddAffixByFilter","Affix.Legendary.SetBonus","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Legendary,"All","0","0","False","False","GotoAffixSpawnRow","Armor_Legendary_UniqueAffix","1","AddAffixByFilter","Affix.Primary;Affix.Defense","1","GotoAffixSpawnRow","Legendary_Defensive","2","GotoAffixSpawnRow","Legendary_Offensive","1","GotoAffixSpawnRow","Legendary_Utility","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Armor_Legendary_UniqueAffix,"All","0","0","False","False","GameplayTagExclude","Affix.Legendary.SetBonus","1","AddAffixByFilter","Affix.Legendary","1","RemoveGameplayTagExclude","Affix.Legendary.SetBonus","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Starter,"All","0","0","False","False","AddAffixByName","Damage_Physical_Newbie","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Weapon_Starter_2H,"All","0","0","False","False","AddAffixByName","Damage_Physical_Newbie_2H","1","GotoAffixSpawnRow","Weapon_Secondary","1","AddAffixByName","CriticalHit_Chance_Primary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Normal,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Physical","1","GotoAffixSpawnRow","EnchantmentSlot","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Weapon_Normal_2H,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Physical","1","GotoAffixSpawnRow","Weapon_Secondary","1","GotoAffixSpawnRow","EnchantmentSlot","3","AddAffixByName","CriticalHit_Chance_Primary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Weapon_Magic,"Pick","0","0","False","False","GotoAffixSpawnRow","Weapon_Magic_Electric","1","GotoAffixSpawnRow","Weapon_Magic_Fire","1","GotoAffixSpawnRow","Weapon_Magic_Ice","1","GotoAffixSpawnRow","Weapon_Magic_Physical","1","GotoAffixSpawnRow","Weapon_Magic_Poison","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Magic_2H,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Magic","1","GotoAffixSpawnRow","Weapon_Secondary","1","AddAffixByName","CriticalHit_Chance_Primary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Weapon_Magic_Electric,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Electric","1","GotoAffixSpawnRow","Weapon_Secondary_Electric","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Magic_Fire,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Fire","1","GotoAffixSpawnRow","Weapon_Secondary_Fire","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Magic_Ice,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Ice","1","GotoAffixSpawnRow","Weapon_Secondary_Ice","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Magic_Physical,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Physical","1","GotoAffixSpawnRow","Weapon_Secondary_Physical","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Magic_Poison,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Poison","1","GotoAffixSpawnRow","Weapon_Secondary_Poison","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Primary_Electric,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Electric","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Primary_Fire,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Fire","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Primary_Ice,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Ice","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Primary_Physical,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Physical","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Primary_Poison,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Poison","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Secondary,"Pick","0","0","True","False","AddAffixByFilter","Affix.Secondary;Affix.Damage","1","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","2","AddAffixByFilter","Affix.Secondary;Affix.Effect","1","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Skill","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Weapon_Secondary_Electric,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Electric","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Electric.Shock","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Electric","2","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Skill","1","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Secondary_Fire,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Fire","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Fire.Burn","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Fire","2","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Skill","1","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Secondary_Ice,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Ice","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Ice.Chill","2","AddAffixByFilter","Affix.Secondary;Affix.Effect.Ice.Freeze","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Ice","1","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Skill","1","None","","0","None","","0","None","","0","None","",""
Weapon_Secondary_Physical,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Physical","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Physical.Bleed","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Physical","2","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Skill","1","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Secondary_Poison,"Pick","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Damage.Poison","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Poison.Poisoned","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Poison","2","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","GotoAffixSpawnRow","Weapon_Secondary_Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Skill","1","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Secondary_Damage,"All","0","0","False","False","RemoveStemGameplayTagAny","Affix.Damage","1","AddAffixByFilter","Affix.Secondary;Affix.Damage","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","",""
Weapon_Electric_Magic,"All","0","0","False","False","AddAreaTagsToAny","0","1","AddAffixByFilter","Affix.Primary;Affix.Damage","1","GotoAffixSpawnRow","Weapon_Electric_Magic_Secondary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Electric_Magic_Secondary,"Pick","0","0","True","False","AddAffixByFilter","Affix.Secondary;Affix.Damage","2","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","1","AddAffixByFilter","Affix.Secondary;Affix.Effect.Electric.Shock","2","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Electric_Rare,"All","0","0","False","False","AddAreaTagsToAny","0","1","AddAffixByFilter","Affix.Primary;Affix.Damage","1","GotoAffixSpawnRow","Weapon_Electric_Rare_Secondary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Electric_Rare_Secondary,"Pick","0","0","True","False","GotoAffixSpawnRow","Weapon_Electric_Rare_Shock_Secondary","1","GotoAffixSpawnRow","Weapon_Electric_Rare_NoShock_Secondary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Weapon_Electric_Rare_Shock_Secondary,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Electric_Shock","1","GotoAffixSpawnRow","Weapon_Electric_Rare_Bolt_Secondary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Weapon_Electric_Rare_NoShock_Secondary,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Electric_Rare_NoBolt_Secondary","2","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Weapon_Electric_Rare_Bolt_Secondary,"Pick","0","0","True","False","AddAffixByFilter","Affix.Secondary;Affix.Damage","1","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","2","GotoAffixSpawnRow","Weapon_Electric_Bolts","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Electric_Rare_NoBolt_Secondary,"Pick","0","0","True","False","AddAffixByFilter","Affix.Secondary;Affix.Damage","1","AddAffixByFilter","Affix.Secondary;Affix.NonElemental","2","GotoAffixSpawnRow","Weapon_Electric_Shock","3","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Electric_Shock,"All","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Effect.Electric.Shock","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Weapon_Electric_Bolts,"All","0","0","False","False","AddAffixByFilter","Affix.Secondary;Affix.Effect.Electric.Bolt","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Weapon_Rare,"Pick","0","0","False","False","GotoAffixSpawnRow","Weapon_Rare_Electric","1","GotoAffixSpawnRow","Weapon_Rare_Fire","1","GotoAffixSpawnRow","Weapon_Rare_Ice","1","GotoAffixSpawnRow","Weapon_Rare_Physical","1","GotoAffixSpawnRow","Weapon_Rare_Poison","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Rare_2H,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Rare","1","GotoAffixSpawnRow","Weapon_Secondary","1","AddAffixByName","CriticalHit_Chance_Primary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None)",""
Weapon_Rare_Electric,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Electric","1","GotoAffixSpawnRow","Weapon_Electric_Rare_Secondary","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Rare_Fire,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Fire","1","GotoAffixSpawnRow","Weapon_Secondary_Fire","2","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Rare_Ice,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Ice","1","GotoAffixSpawnRow","Weapon_Secondary_Ice","2","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Rare_Physical,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Physical","1","GotoAffixSpawnRow","Weapon_Secondary_Physical","2","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Weapon_Rare_Poison,"All","0","0","False","False","GotoAffixSpawnRow","Weapon_Primary_Poison","1","GotoAffixSpawnRow","Weapon_Secondary_Poison","2","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Shield_Starter,"Each","0","0","False","False","AddAffixByName","Defense_Physical_Large_Primary_Newbie","1","AddAffixByName","Block","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Shield_Normal,"All","0","0","False","False","GotoAffixSpawnRow","Shield_Primary","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Shield_Magic,"All","0","0","False","False","GotoAffixSpawnRow","Shield_Primary","1","GotoAffixSpawnRow","Shield_Secondary","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shield_Rare,"All","0","0","False","False","GotoAffixSpawnRow","Shield_Primary","1","GotoAffixSpawnRow","Shield_Secondary","2","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shield_Legendary,"All","0","0","False","False","GotoAffixSpawnRow","Shield_Primary_Legendary","1","AddAffixByFilter","Affix.Legendary","1","GotoAffixSpawnRow","Shield_Secondary","3","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None,None)",""
Shield_Primary,"Each","0","0","False","False","GotoAffixSpawnRow","Shield_Primary_Defense","1","GotoAffixSpawnRow","Shield_Primary_Block","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Shield_Primary_Legendary,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Defense","1","AddAffixByFilter","Affix.Primary;Affix.Block","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Shield_Primary_Defense,"All","0","0","False","False","GotoAffixSpawnRow","Element_Pick_GlobalORArea","1","AddAffixByFilter","Affix.Primary;Affix.Defense","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Shield_Primary_Block,"All","0","0","False","False","RemoveStemGameplayTagAll","Element","1","AddAffixByFilter","Affix.Primary;Affix.Block","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Shield_Pick_DefenseORBlock,"Pick","0","0","True","False","GameplayTagExclude","Affix.Defense.ShieldStrong","1","GameplayTagExclude","Affix.Block.Strong","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Element_Pick_GlobalORArea,"Pick","0","0","False","False","AddAreaTagsToAll","1","1","GameplayTagAll","Affix.Defense.Physical","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Shield_Secondary,"Pick","0","0","True","False","GotoAffixSpawnRow","Shield_Secondary_Block","1","AddAffixByFilter","Affix.Secondary;Affix.Defense","1","GotoAffixSpawnRow","Shield_Secondary_HPBonus","1","AddAffixByFilter","Affix.Secondary;Affix.Effect","1","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Shield_Secondary_Block,"All","0","0","False","False","RemoveStemGameplayTagAll","Element","1","AddAffixByFilter","Affix.Secondary;Affix.Block","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Shield_Secondary_HPBonus,"All","0","0","False","False","RemoveStemGameplayTagAll","Element","1","AddAffixByFilter","Affix.Secondary;Affix.Hitpoints.Bonus","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Shield_Secondary_CrowdControl,"All","0","0","False","False","RemoveStemGameplayTagAll","Element","1","AddAffixByFilter","Affix.Secondary;Affix.CrowdControl","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None,None)",""
Focus_Starter,"Each","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Normal,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Magic,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary","1","GotoAffixSpawnRow","EnchantmentSlot","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_PickDMGorEnergyRegen,"Pick","0","0","False","False","GameplayTagExclude","Affix.Energy.Regen.Strong","1","GameplayTagExclude","Affix.DamageFocusStrong","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Normal_PickElement,"Pick","0","0","False","False","GotoAffixSpawnRow","Focus_Normal_Electric","1","GotoAffixSpawnRow","Focus_Normal_Fire","1","GotoAffixSpawnRow","Focus_Normal_Ice","1","GotoAffixSpawnRow","Focus_Normal_Physical","1","GotoAffixSpawnRow","Focus_Normal_Poison","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Normal_Electric,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Electric","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Normal_Fire,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Fire","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Normal_Ice,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Ice","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Normal_Physical,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Physical","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Normal_Poison,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Poison","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Magic_PickElement,"Pick","0","0","False","False","GotoAffixSpawnRow","Focus_Magic_Electric","1","GotoAffixSpawnRow","Focus_Magic_Fire","1","GotoAffixSpawnRow","Focus_Magic_Ice","1","GotoAffixSpawnRow","Focus_Magic_Physical","1","GotoAffixSpawnRow","Focus_Magic_Poison","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Magic_Electric,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Electric","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary_Electric","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Magic_Fire,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Fire","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary_Fire","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Magic_Ice,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Ice","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary_Ice","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
Focus_Magic_Physical,"All","0","0","False","False","AddAffixByFilter","Affix.Primary;Affix.Damage.Physical","1","AddAffixByFilter","Affix.Primary;Affix.Energy.Regen","1","GotoAffixSpawnRow","Focus_Secondary_Physical","1","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","","0","None","(None,None)",""
